,index,contribution_id,features,personId,pred,pred_conf
4843,4843,5ee41f2d839d4600123b4dab,"   北京大学国际医院 Cancer Therapy,Oncology General,Cancer Treatment/Therapy General,Colorectal Cancer (CRC) [All],Abdominal Surgery,Topic: Solid Tumors,Colorectal Cancer (CRC),Gastrointestinal Cancers [All],Solid Tumors plus Hemato-Onc [All],Gastrointestinal Cancers,Topic: Gastroenterology,Therapy General,Therapy plain only Cancer Therapy,Oncology General,Cancer Treatment/Therapy General,Colorectal Cancer (CRC) [All],Abdominal Surgery,Topic: Solid Tumors,Colorectal Cancer (CRC),Gastrointestinal Cancers [All],Solid Tumors plus Hemato-Onc [All],Gastrointestinal Cancers,Topic: Gastroenterology,Therapy General,Therapy plain only Cancer Therapy Oncology General Cancer Treatment/Therapy General Colorectal Cancer (CRC) [All] Abdominal Surgery Topic: Solid Tumors Colorectal Cancer (CRC) Gastrointestinal Cancers [All] Solid Tumors plus Hemato-Onc [All] Gastrointestinal Cancers Topic: Gastroenterology Therapy General Therapy plain only",Match_CN_2_001_Match-127,Match_CN_2_001_Match-127,0.0
4844,4844,5ee4267f9d4730001383860f,"   北京大学肿瘤医院 Abdominal Surgery,Hepatology General,Solid Tumors plus Hemato-Onc [All],Oncology General,Hepato-Pancreto-Biliary Cancers [All],Topic: Gastroenterology,Combination Combined,Topic: Hepatology,Hepato-Pancreto-Biliary Cancers General,Topic: Solid Tumors Abdominal Surgery,Hepatology General,Solid Tumors plus Hemato-Onc [All],Oncology General,Hepato-Pancreto-Biliary Cancers [All],Topic: Gastroenterology,Combination Combined,Topic: Hepatology,Hepato-Pancreto-Biliary Cancers General,Topic: Solid Tumors Abdominal Surgery Hepatology General Solid Tumors plus Hemato-Onc [All] Oncology General Hepato-Pancreto-Biliary Cancers [All] Topic: Gastroenterology Combination Combined Topic: Hepatology Hepato-Pancreto-Biliary Cancers General Topic: Solid Tumors",CHtr_001_113,CHtr_001_113,0.0
4845,4845,5ee42a319d473000138386c0,   北京大学国际医院   ,Match_CN_2_001_Match-127,Match_CN_2_001_Match-127,0.0
4846,4846,5ee42b689d473000138386ea,"   北京大学肿瘤医院 Rare Cancers General,Oncology Biomarkers,Gastrointestinal Cancers [All],Biomarkergeneral,Oncology General,Gastrointestinal Cancers,Biliary Cancer,Hepatology General,Solid Tumors plus Hemato-Onc [All],Topic: Gastroenterology,Topic: Solid Tumors,Hepato-Pancreto-Biliary Cancers [All],Biliary Cancer [All],Molecular MS Biomarkers General,Cancer Treatment/Therapy General,Biliary Cancer - Biomarkers,Rare Cancers,Pancreatic Cancer - Biomarkers,Hepato-Pancreto-Biliary Cancers,Topic: Hepatology,Cholangiocarcinoma [All],Cancer Therapy,Therapy plain only,Topic: Pathology,Cholangiocarcinoma,Rare Cancers [All],Therapy General,Pancreatic Cancer [All],Abdominal Surgery,Drugs_General,Pancreatic Cancer Rare Cancers General,Oncology Biomarkers,Gastrointestinal Cancers [All],Biomarkergeneral,Oncology General,Gastrointestinal Cancers,Biliary Cancer,Hepatology General,Solid Tumors plus Hemato-Onc [All],Topic: Gastroenterology,Topic: Solid Tumors,Hepato-Pancreto-Biliary Cancers [All],Biliary Cancer [All],Molecular MS Biomarkers General,Cancer Treatment/Therapy General,Biliary Cancer - Biomarkers,Rare Cancers,Pancreatic Cancer - Biomarkers,Hepato-Pancreto-Biliary Cancers,Topic: Hepatology,Cholangiocarcinoma [All],Cancer Therapy,Therapy plain only,Topic: Pathology,Cholangiocarcinoma,Rare Cancers [All],Therapy General,Pancreatic Cancer [All],Abdominal Surgery,Drugs_General,Pancreatic Cancer Rare Cancers General Oncology Biomarkers Gastrointestinal Cancers [All] Biomarkergeneral Oncology General Gastrointestinal Cancers Biliary Cancer Hepatology General Solid Tumors plus Hemato-Onc [All] Topic: Gastroenterology Topic: Solid Tumors Hepato-Pancreto-Biliary Cancers [All] Biliary Cancer [All] Molecular MS Biomarkers General Cancer Treatment/Therapy General Biliary Cancer - Biomarkers Rare Cancers Pancreatic Cancer - Biomarkers Hepato-Pancreto-Biliary Cancers Topic: Hepatology Cholangiocarcinoma [All] Cancer Therapy Therapy plain only Topic: Pathology Cholangiocarcinoma Rare Cancers [All] Therapy General Pancreatic Cancer [All] Abdominal Surgery Drugs_General Pancreatic Cancer",CHtr_001_113,CHtr_001_113,0.0
4847,4847,5ee42d41839d4600123b57f6,"   北京大学国际医院 Hepato-Pancreto-Biliary Cancers [All],Gastrointestinal Cancers,Oncology General,Hepatology General,Cancer Therapy,Topic: Solid Tumors,Gastrointestinal Cancers [All],Hepato-Pancreto-Biliary Cancers,Therapy plain only,Solid Tumors plus Hemato-Onc [All],Pancreatic Cancer [All],Topic: Gastroenterology,Pancreatic Cancer,Topic: Hepatology,Therapy General,Cancer Treatment/Therapy General,Abdominal Surgery Hepato-Pancreto-Biliary Cancers [All],Gastrointestinal Cancers,Oncology General,Hepatology General,Cancer Therapy,Topic: Solid Tumors,Gastrointestinal Cancers [All],Hepato-Pancreto-Biliary Cancers,Therapy plain only,Solid Tumors plus Hemato-Onc [All],Pancreatic Cancer [All],Topic: Gastroenterology,Pancreatic Cancer,Topic: Hepatology,Therapy General,Cancer Treatment/Therapy General,Abdominal Surgery Hepato-Pancreto-Biliary Cancers [All] Gastrointestinal Cancers Oncology General Hepatology General Cancer Therapy Topic: Solid Tumors Gastrointestinal Cancers [All] Hepato-Pancreto-Biliary Cancers Therapy plain only Solid Tumors plus Hemato-Onc [All] Pancreatic Cancer [All] Topic: Gastroenterology Pancreatic Cancer Topic: Hepatology Therapy General Cancer Treatment/Therapy General Abdominal Surgery",Match_CN_2_001_Match-127,Match_CN_2_001_Match-127,0.0
4848,4848,5ee42d97839d4600123b57fc,   北京大学国际医院   ,Match_CN_2_001_Match-127,Match_CN_2_001_Match-127,0.0
4849,4849,5ee42dbc9d47300013838721,   北京大学国际医院   ,Match_CN_2_001_Match-127,Match_CN_2_001_Match-127,0.0
4850,4850,5ee42dfe9d47300013838725,"   北京大学肿瘤医院 Cancer Treatment/Therapy General,Topic: Hepatology,Topic: Gastroenterology,Hepatocellular Carcinoma (HCC) [All],Advanced/Metastatic Liver Cancer,Liver Cancer General,Topic: Solid Tumors,Oncology General,Hepato-Pancreto-Biliary Cancers [All],Hepato-Pancreto-Biliary Cancers,Gastrointestinal Cancers,Liver Cancer [All],Therapy plain only,Solid Tumors plus Hemato-Onc [All],Cancer Therapy,Liver Cancer - Advanced Stage (Stage C),Liver Cirrhosis / Advanced Liver Disease,Gastrointestinal Cancers [All],Liver Cancer,Gastrointestinal Cancers - Metastatic/Advanced Stage,Solid Tumors General,Liver Cancer - Advanced Stage,Therapy General,Hepatocellular Carcinoma (HCC),Abdominal Surgery Cancer Treatment/Therapy General,Topic: Hepatology,Topic: Gastroenterology,Hepatocellular Carcinoma (HCC) [All],Advanced/Metastatic Liver Cancer,Liver Cancer General,Topic: Solid Tumors,Oncology General,Hepato-Pancreto-Biliary Cancers [All],Hepato-Pancreto-Biliary Cancers,Gastrointestinal Cancers,Liver Cancer [All],Therapy plain only,Solid Tumors plus Hemato-Onc [All],Cancer Therapy,Liver Cancer - Advanced Stage (Stage C),Liver Cirrhosis / Advanced Liver Disease,Gastrointestinal Cancers [All],Liver Cancer,Gastrointestinal Cancers - Metastatic/Advanced Stage,Solid Tumors General,Liver Cancer - Advanced Stage,Therapy General,Hepatocellular Carcinoma (HCC),Abdominal Surgery Cancer Treatment/Therapy General Topic: Hepatology Topic: Gastroenterology Hepatocellular Carcinoma (HCC) [All] Advanced/Metastatic Liver Cancer Liver Cancer General Topic: Solid Tumors Oncology General Hepato-Pancreto-Biliary Cancers [All] Hepato-Pancreto-Biliary Cancers Gastrointestinal Cancers Liver Cancer [All] Therapy plain only Solid Tumors plus Hemato-Onc [All] Cancer Therapy Liver Cancer - Advanced Stage (Stage C) Liver Cirrhosis / Advanced Liver Disease Gastrointestinal Cancers [All] Liver Cancer Gastrointestinal Cancers - Metastatic/Advanced Stage Solid Tumors General Liver Cancer - Advanced Stage Therapy General Hepatocellular Carcinoma (HCC) Abdominal Surgery",CHtr_001_113,CHtr_001_113,0.0
4851,4851,5ee42e199d4730001383872d,   北京大学国际医院   ,Match_CN_2_001_Match-127,Match_CN_2_001_Match-127,0.0
4852,4852,5ee46adb1565d400188b237a,   北京大学肿瘤医院   ,CHtr_001_113,CHtr_001_113,0.0
4853,4853,5ee471f91565d400188b252c,"Sten  Fredrikson karolinska universitetssjukhuset Care/Nursing,Therapy plain only,Therapy General,Diagnosis Care/Nursing,Therapy plain only,Therapy General,Diagnosis Care/Nursing Therapy plain only Therapy General Diagnosis",1300152179113,1300152179113,0.0
4854,4854,5ee479681565d400188b27ad,   北京大学国际医院   ,Match_CN_2_001_Match-127,Match_CN_2_001_Match-127,0.0
4855,4855,5ee4989a1565d400188b458c,"   北京大学肿瘤医院 Hepatology General,Cancer Therapy,Therapy General,Cancer Immuno Monotherapy,Solid Tumors plus Hemato-Onc [All],Immunotherapies General,AsthmaTargeted Therapy,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Therapy plain only,Targeted Therapy General,Oncology General,Chemotherapy,Oncology - Drugs,Cancer Drugs [All],Targeted Cancer Therapy,Topic: Gastroenterology,Topic: Hepatology,Cancer Immunotherapy,Cancer Chemotherapy,Abdominal Surgery,Systemic Cancer Therapy Hepatology General,Cancer Therapy,Therapy General,Cancer Immuno Monotherapy,Solid Tumors plus Hemato-Onc [All],Immunotherapies General,AsthmaTargeted Therapy,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Therapy plain only,Targeted Therapy General,Oncology General,Chemotherapy,Oncology - Drugs,Cancer Drugs [All],Targeted Cancer Therapy,Topic: Gastroenterology,Topic: Hepatology,Cancer Immunotherapy,Cancer Chemotherapy,Abdominal Surgery,Systemic Cancer Therapy Hepatology General Cancer Therapy Therapy General Cancer Immuno Monotherapy Solid Tumors plus Hemato-Onc [All] Immunotherapies General AsthmaTargeted Therapy Solid Tumors/HemOnc - Chemo/Targeted Therapy Therapy plain only Targeted Therapy General Oncology General Chemotherapy Oncology - Drugs Cancer Drugs [All] Targeted Cancer Therapy Topic: Gastroenterology Topic: Hepatology Cancer Immunotherapy Cancer Chemotherapy Abdominal Surgery Systemic Cancer Therapy",CHtr_001_113,CHtr_001_113,0.0
4856,4856,5ee84d61839d4600123fb4cb,"   上海东方医院 Oncology General,Solid Tumors plus Hemato-Onc [All],Health Oncology General,Solid Tumors plus Hemato-Onc [All],Health Oncology General Solid Tumors plus Hemato-Onc [All] Health",CHtr_001_4546,CHtr_001_4546,0.0
4857,4857,5ee85037cdd609001a80ed9f,   上海东方医院   ,CHtr_001_4546,CHtr_001_4546,0.0
4858,4858,5ee851b034f33f0018032b3a,"   上海东方医院 Colorectal Cancer (CRC) [All],Topic: Gastroenterology,Gastrointestinal Cancers [All],Oncology General,Topic: Solid Tumors,Abdominal Surgery,Solid Tumors plus Hemato-Onc [All] Colorectal Cancer (CRC) [All],Topic: Gastroenterology,Gastrointestinal Cancers [All],Oncology General,Topic: Solid Tumors,Abdominal Surgery,Solid Tumors plus Hemato-Onc [All] Colorectal Cancer (CRC) [All] Topic: Gastroenterology Gastrointestinal Cancers [All] Oncology General Topic: Solid Tumors Abdominal Surgery Solid Tumors plus Hemato-Onc [All]",CHtr_001_4546,CHtr_001_4546,0.0
4859,4859,5ee85546839d4600123fb729,   哈尔滨血液病肿瘤研究所   ,ASSO_CN_21,ASSO_CN_21,0.0
4860,4860,5ee856cd839d4600123fb77e,"   哈尔滨血液病肿瘤研究所 Blood,Lymphoma general,Solid Tumors plus Hemato-Onc [All],Topic: Hematologic Malignancies,Hematologic Malignancies [All],Lymphomas [All],Topic: Hematology Blood,Lymphoma general,Solid Tumors plus Hemato-Onc [All],Topic: Hematologic Malignancies,Hematologic Malignancies [All],Lymphomas [All],Topic: Hematology Blood Lymphoma general Solid Tumors plus Hemato-Onc [All] Topic: Hematologic Malignancies Hematologic Malignancies [All] Lymphomas [All] Topic: Hematology",ASSO_CN_21,ASSO_CN_21,0.0
4861,4861,5ee859aacdd609001a80f44a,   北京大学国际医院   ,Match_CN_2_001_Match-127,Match_CN_2_001_Match-127,0.0
4862,4862,5ee859fe1565d400188f3938,"   哈尔滨血液病肿瘤研究所 Cardiovascular Safety,Guidelines,Cancer Drugs [All],Safety,Chemotherapy,Toxicology,Cardiotoxicity Cardiovascular Safety,Guidelines,Cancer Drugs [All],Safety,Chemotherapy,Toxicology,Cardiotoxicity Cardiovascular Safety Guidelines Cancer Drugs [All] Safety Chemotherapy Toxicology Cardiotoxicity",ASSO_CN_21,ASSO_CN_21,0.0
4863,4863,5ee85a04839d4600123fbc57,"   北京大学国际医院 Safety,Cardiotoxicity,Toxicology,Cardiovascular Safety Safety,Cardiotoxicity,Toxicology,Cardiovascular Safety Safety Cardiotoxicity Toxicology Cardiovascular Safety",Match_CN_2_001_Match-127,Match_CN_2_001_Match-127,0.0
4864,4864,5ee85a63cdd609001a80f47f,   中山大学肿瘤防治中心   ,CHtr_001_3394,CHtr_001_3394,0.0
4865,4865,5ee85b96839d4600123fbd37,"   中山大学肿瘤防治中心 Otolaryngology,Oncology General,Nasopharyngeal Cancer [All],Head and Neck Cancer [All],Topic: Solid Tumors,Solid Tumors plus Hemato-Onc [All] Otolaryngology,Oncology General,Nasopharyngeal Cancer [All],Head and Neck Cancer [All],Topic: Solid Tumors,Solid Tumors plus Hemato-Onc [All] Otolaryngology Oncology General Nasopharyngeal Cancer [All] Head and Neck Cancer [All] Topic: Solid Tumors Solid Tumors plus Hemato-Onc [All]",CHtr_001_3394,CHtr_001_3394,0.0
4866,4866,5ee9f6381565d40018909c61,"   埼玉医科大学総合医療センター Interleukins,IL-17 Interleukins,IL-17 Interleukins IL-17",1300152185113,1300152185113,0.0
4867,4867,5eeb3d571565d400189257f0,"Marc-André  Weber university medical center rostock, institute of diagnostic and interventional radiology, pediatric radiology and neuroradiology Solid Tumors plus Hemato-Onc [All],Topic: Solid Tumors,Soft Tissue/Bone Tumors [All],Soft Tissue/Bone Tumors General,Oncology General Solid Tumors plus Hemato-Onc [All],Topic: Solid Tumors,Soft Tissue/Bone Tumors [All],Soft Tissue/Bone Tumors General,Oncology General Solid Tumors plus Hemato-Onc [All] Topic: Solid Tumors Soft Tissue/Bone Tumors [All] Soft Tissue/Bone Tumors General Oncology General",127645880001,127645880001,0.0
4868,4868,5eebb2fb1565d40018935d0b,"S  Tavecchio  Urticaria,Topic: Immunology,Health Economics / Outcomes / Real World,Real World Data,Real World Data General,Topic: Dermatology,Chronic Idiopathic/Spontaneous Urticaria (CSU),Guidelines,Allergies Urticaria,Topic: Immunology,Health Economics / Outcomes / Real World,Real World Data,Real World Data General,Topic: Dermatology,Chronic Idiopathic/Spontaneous Urticaria (CSU),Guidelines,Allergies Urticaria Topic: Immunology Health Economics / Outcomes / Real World Real World Data Real World Data General Topic: Dermatology Chronic Idiopathic/Spontaneous Urticaria (CSU) Guidelines Allergies",1300152185112,1300152185112,0.0
4869,4869,5eec98cc839d460012448cc1,"S  Tavecchio  Anti-IL-17 Drugs,Therapy General,Efficacy/Effectiveness General,Toxicology,Safety,Therapy plain only,Asthma Control,Targeted Anti-Inflammatory Therapies,Secukinumab (COSENTYX®) Anti-IL-17 Drugs,Therapy General,Efficacy/Effectiveness General,Toxicology,Safety,Therapy plain only,Asthma Control,Targeted Anti-Inflammatory Therapies,Secukinumab (COSENTYX®) Anti-IL-17 Drugs Therapy General Efficacy/Effectiveness General Toxicology Safety Therapy plain only Asthma Control Targeted Anti-Inflammatory Therapies Secukinumab (COSENTYX®)",1300152185112,1300152185112,0.0
4870,4870,5eedc6d634f33f001808f7fb,"   复旦大学附属肿瘤医院外科; 上海乳腺癌临床医疗中心 Solid Tumors plus Hemato-Onc [All],Topic: Gynecology & Obstetrics,Health,Breast Cancer [All],Topic: Solid Tumors,Oncology General Solid Tumors plus Hemato-Onc [All],Topic: Gynecology & Obstetrics,Health,Breast Cancer [All],Topic: Solid Tumors,Oncology General Solid Tumors plus Hemato-Onc [All] Topic: Gynecology & Obstetrics Health Breast Cancer [All] Topic: Solid Tumors Oncology General",kolibri-236-237-833112,kolibri-236-237-833112,0.0
4871,4871,5eedc6fb1565d4001894b4f0,"    Breast Cancer [All],Oncology General,Topic: Solid Tumors,Health,Solid Tumors plus Hemato-Onc [All],Topic: Gynecology & Obstetrics Breast Cancer [All],Oncology General,Topic: Solid Tumors,Health,Solid Tumors plus Hemato-Onc [All],Topic: Gynecology & Obstetrics Breast Cancer [All] Oncology General Topic: Solid Tumors Health Solid Tumors plus Hemato-Onc [All] Topic: Gynecology & Obstetrics",CHtr_001_4546,CHtr_001_4546,0.0
4872,4872,5eedca60839d460012458556,"    Topic: Gynecology & Obstetrics,Health,Breast Cancer [All],Topic: Solid Tumors,Solid Tumors plus Hemato-Onc [All],Oncology General Topic: Gynecology & Obstetrics,Health,Breast Cancer [All],Topic: Solid Tumors,Solid Tumors plus Hemato-Onc [All],Oncology General Topic: Gynecology & Obstetrics Health Breast Cancer [All] Topic: Solid Tumors Solid Tumors plus Hemato-Onc [All] Oncology General",CN_UP_21_112,CN_UP_21_112,0.0
4873,4873,5eedd0e8839d4600124588d8,"    Drugs_General,Cancer Drugs [All],Research,Anticancer Drugs General,Cancer Treatment/Therapy General Drugs_General,Cancer Drugs [All],Research,Anticancer Drugs General,Cancer Treatment/Therapy General Drugs_General Cancer Drugs [All] Research Anticancer Drugs General Cancer Treatment/Therapy General",CHtr_001_4546,CHtr_001_4546,0.0
4874,4874,5ef0bb3f1565d4001897071e,"Peter  Cordeiro memorial sloan kettering cancer centre new york, usa Topic: Surgery,Cancer Therapy,Non-Hodgkin Lymphoma (NHL) [All],Lymphoma general,Anaplastic Large Cell Lymphoma (ALCL) General,Implant (General),Hematologic Malignancies,Plastic / Reconstructive Surgery General,Aggressive NHL [All],Lymphomas [All],Anaplastic Large Cell Lymphoma (ALCL) [All],Lymphomas,Surgery,Anaplastic Large Cell Lymphoma (ALCL),Plastic, Reconstructive & Aesthetic Surgery,Solid Tumors plus Hemato-Onc [All],Topic: Hematologic Malignancies,Peripheral T-Cell Lymphoma (PTCL),T-Cell Lymphomas,Hematologic Malignancies [All],Non-Hodgkin's Lymphoma (NHL),T-Cell Lymphoma [All],Topic: Hematology,Surgery General,Aggressive Non-Hodgkin's Lymphoma (NHL) Topic: Surgery,Cancer Therapy,Non-Hodgkin Lymphoma (NHL) [All],Lymphoma general,Anaplastic Large Cell Lymphoma (ALCL) General,Implant (General),Hematologic Malignancies,Plastic / Reconstructive Surgery General,Aggressive NHL [All],Lymphomas [All],Anaplastic Large Cell Lymphoma (ALCL) [All],Lymphomas,Surgery,Anaplastic Large Cell Lymphoma (ALCL),Plastic, Reconstructive & Aesthetic Surgery,Solid Tumors plus Hemato-Onc [All],Topic: Hematologic Malignancies,Peripheral T-Cell Lymphoma (PTCL),T-Cell Lymphomas,Hematologic Malignancies [All],Non-Hodgkin's Lymphoma (NHL),T-Cell Lymphoma [All],Topic: Hematology,Surgery General,Aggressive Non-Hodgkin's Lymphoma (NHL) Topic: Surgery Cancer Therapy Non-Hodgkin Lymphoma (NHL) [All] Lymphoma general Anaplastic Large Cell Lymphoma (ALCL) General Implant (General) Hematologic Malignancies Plastic / Reconstructive Surgery General Aggressive NHL [All] Lymphomas [All] Anaplastic Large Cell Lymphoma (ALCL) [All] Lymphomas Surgery Anaplastic Large Cell Lymphoma (ALCL) Plastic, Reconstructive & Aesthetic Surgery Solid Tumors plus Hemato-Onc [All] Topic: Hematologic Malignancies Peripheral T-Cell Lymphoma (PTCL) T-Cell Lymphomas Hematologic Malignancies [All] Non-Hodgkin's Lymphoma (NHL) T-Cell Lymphoma [All] Topic: Hematology Surgery General Aggressive Non-Hodgkin's Lymphoma (NHL)",1300152106113,1300152106113,0.0
